Event Date,Event Time,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty
3/18/2016,19:20:00,1 minute,Orleans (Canada),ON,Canada,45.4558019,-75.5047333,1,"At approximately 19:20 on Friday, March 18, 2016, I was travelling West down RR128 when I spotted a bright light in the sky to my left",1,Fireball,,,
1/31/2014,18:08:00,2 seconds,Moncton (Canada),NB,Canada,46.0878165,-64.7782313,1,Green fireball meteor.,1,Fireball,,,
9/29/2013,18:00:00,3 minutes,Westfield (Canada),NS,Canada,44.414414,-65.021395,1,White hot huge fireball.,1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
9/28/2003,18:00:00,2 minutes,Gaspé (Canada),QC,Canada,48.8316351,-64.4869016,1,Bright orange fireball with long orange tail seen passing from east to west.,1,Fireball,,,
12/21/2006,17:58:00,30 secs.,Northern Territory (Canada),NT,Canada,63.588753,-115.5069381,1,"As I looked outside to do a weather observation prior to my hourly report,I saw this brilliant light I thought at first was a star,but",1,Fireball,,,
12/13/2005,17:30:00,2 -3 seconds,Renfrew (Canada),ON,Canada,45.4749199,-76.6877186,1,"fireball or meteor shot quietly across a clear night sky at five thirty pm.,Dec.13,2005  ((NUFORC Note:  Possible meteor??  PD))",1,Fireball,Possible meteor??  PD,,
12/14/2012,17:21:00,30 seconds,Airdrie (Canada),AB,Canada,51.2926968,-114.0134113,1,"Strange blue, fireball like like streaking in the sky, within atmosphere.",1,Fireball,Witness elects to remain totally anonymous; provides little contact information.  PD,,
1/20/2004,17:00:00,few seconds,Winnipeg (Canada),MB,Canada,49.8954221,-97.1385145,1,green fireball from sky falling very fast in the city,1,Fireball,,,
11/7/2003,17:00:00,3 seconds,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,HBCCUFO CANADIAN REPORT:  It was large and had a long flaming/ sparking tail.,1,Fireball,,,
4/12/2002,16:30:00,1 minute,Barrie (Simcoe) (Canada),ON,Canada,44.3893556,-79.6903316,1,Fireball In The Sky.,1,Fireball,"A major bolide was observed over the eastern U. S. in July 2002.  Perhaps the witness is alluding to this event, and the date he recalls is not precise.  Just a guess on our part.  PD",,
11/30/2000,16:00:00,10 seconds,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,"Spinning ball of fire that disappeared , and army helicoters going by.",1,Fireball,,,
3/27/2019,14:00:00,10 seconds,Châteauguay (Canada),QC,Canada,45.3601589,-73.7494033,1,Shining orb in bright blue sky (south shore of Montreal) disappeared as I observed the object,1,Fireball,,,
6/18/2010,12:00:00,5 seconds,Mansfield (Canada),ON,Canada,44.1696865,-80.0379982,1,"In approximately June 2010, I observed in clear cloudless conditions a white luminous ball move about airliner.",1,Fireball,,,
3/5/2005,11:15:00,8 sec,Scarborough (Canada),ON,Canada,43.7764258,-79.2317521,1,The time of the sighting was probably sometime after 11pm on friday march the 5th.  Walking by the intersection of McCowan Rd. and Danf,1,Fireball,,,
4/23/2017,01:05:00,12 minutes,Richmond (Canada),BC,Canada,49.1665898,-123.133569,1,"Huge fireball orb above YVR Airport Vancouver, Canada.",1,Fireball,"Witness does not indicate a date for the sighting, so we have assigned an arbitrary one, until we hear from the witness.  PD",,
8/20/2002,01:05:00,2 seconds,The Pas (Canada),MB,Canada,53.8254947,-101.2427087,1,very bright green ball of light,1,Fireball,,,
7/15/1997,01:05:00,8-10 seconds,Prince George (Canada),BC,Canada,53.9170641,-122.7496693,1,Large bright blue fireball on an accending trajectory,1,Fireball,,,
12/21/2017,01:00:00,30 seconds,Richmond Hill,ON,Canada,43.8828401,-79.4402808,1,So sorry i meesed up on the date the first report as it happened tonight ******I feel weird reporting this on here ( but I honestly see,1,Fireball,,,
12/21/2017,01:00:00,30 seconds,Richmond Hill (Canada),ON,Canada,43.8828401,-79.4402808,1,I feel weird reporting this on here ( but I honestly see so many strange things I thought it was about time to finally report one of th,1,Fireball,Date may be flawed.  Could be December 21st.  PD,,
3/17/2013,01:00:00,40 seconds,Sydney (Canada),NS,Canada,46.1367899,-60.194224,1,"Driving on grand lake road, noticed a large orange/green glow ripping across the sky with a lit up tail before disappearing, over grand",1,Fireball,,,
7/30/2005,01:00:00,5 Seconds,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,"Toronto, fireball trailing craft at low altitude over downtown area.  There must be more witnesses.",1,Fireball,,,
12/26/2007,00:45:00,2:00 minutes,Ajax (Canada),ON,Canada,43.8508553,-79.0203732,1,Bright Orange Ligth over Ajax Ontario,1,Fireball,,,
1/21/2001,00:40:00,10 min+-,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,slow moving orange fireball picked up on video,1,Fireball,,,
1/25/2005,00:32:00,30 seconds,Victoria (Canada),BC,Canada,48.4284207,-123.3656444,1,Fireballs seen over Vancouver Island.,1,Fireball,,,
4/19/2005,00:07:00,2 seconds,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,green fireball shoots across the sky westward  ((NUFORC Note:  Possible meteor.  PD)),1,Fireball,"Possible meteor, we suspect.  We reported sighting to meteor trackers in B.C..  PD",,
7/18/2012,00:00:00,00:03,Kitchener (Canada),ON,Canada,43.4516395,-80.4925337,1,Light over Kitchener Ontario July 18 midnight,1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
12/12/1992,00:00:00,3-5 minutes,Fonthill (Canada),ON,Canada,43.0453349,-79.2854491,1,fireball seen ~ 3-5 foot 'grey' alien being seen.,1,Fireball,Witness indicates that the date of the sighting is approximate.  PD,,
8/2/2014,04:30:00,60-90 seconds,Port Lambton (near Sarnia) (Canada),ON,Canada,42.974536,-82.4065901,1,Bright white pulsing egg shaped object moving from south to north.,1,Egg,Witness elects to remain totally anonymous; provides no contact information.  PD,,
9/20/2017,23:00:00,3 minutes,Port Lambton (Canada),ON,Canada,42.6567549,-82.506379,1,Flickering orange light slowly moving east and then west at high speed.,1,Egg,,,
7/31/2020,22:30:00,3 seconds,Toronto,ON,Canada,43.653226,-79.3831843,1,"An oval light, orange in the centre and fading to yellow/white flew north-west to south-east across the sky. Faster than an airplane, s",1,Egg,,,
8/8/2010,22:07:00,10 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,"green oblong object over UBC campus, slightly southwest in position, with non-uniformly emitted light",1,Egg,,,
3/1/2004,22:00:00,approx: 2 minutes.,Newbury (Canada),ON,Canada,42.6844699,-81.797839,1,HBCCUFO CANADIAN REPORT:  Glowing egg shaped object flew over the hydro towers.,1,Egg,We express our gratitude to Brian Vike for submitting this report.  PD,,
6/19/2022,21:51:00,4 seconds,Gatineau,QC,Canada,45.4765446,-75.7012723,1,Object pictured appeared on unmonitored camera; is it anomalous or an airplane?,1,Egg,,,
8/6/2022,21:30:00,about a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An infrared camera facing upward captured a spherical object moving up-screen for about a second; I liked the way it moved,1,Egg,,,
7/25/2013,19:00:00,5 minutes,Major (Canada),SK,Canada,51.8716,-109.619061,1,"Soft hovering sound, then a sound like fighter jets, small and grey, the size of a golfball, I ducked so it would not hit me.",1,Egg,Source of report indicates that the date is approximate.  PD,,
10/10/2024,16:05:00,5 seconds,Mississauga,ON,Canada,43.6072872,-79.7010112,1,Following an aircraft on final approach to Pearson Airport,1,Egg,,Unexplained,Possible
2/14/2003,14:00:00,,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,sliver bullet,1,Egg,No other information provided by witness.  PD,,
1/1/2019,13:00:00,7 minutes,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,1,White beam of light scanning me like a book during the day playing tennis with my daughter,1,Egg,,,
6/15/1989,13:00:00,5 minutes,Grassmere (Canada),BC,Canada,49.099084,-115.083811,1,"It was a warm and sunny day and I saw a metalic, egg-shaped vehicle that must have been about the size of a car, it was strange.",1,Egg,,,
6/1/1974,13:00:00,1 min,Oakville (Canada),ON,Canada,43.467517,-79.6876659,1,Egg shaped object small perhaps 9 to 10 feet silent hovering.,1,Egg,Witness indicates that the date of the sighting is approximate.  PD,,
8/25/2005,01:00:00,5 sec,St. Catharines (Canada),ON,Canada,43.1593745,-79.2468626,1,"A glowing green round object, that flew across the night sky at about 1 in the morning and then vanished into thin air in 5 seconds.",1,Egg,,,
1/12/2015,00:30:00,~2 hours,St. Thomas (Canada),ON,Canada,42.7777214,-81.1826527,1,Tear shaped fast moving object surrounded by purple hue.,1,Egg,,,
7/10/2002,09:30:00,20 minutes,West Luther (Canada),ON,Canada,43.880595,-80.4043031,1,Metallic Disc Shaped UFO seen hovering at low altitude.,1,Disk,,,
12/15/2023,08:50:00,5 seconds,Smoky Lake,AB,Canada,54.1150418,-112.4685189,1,Seen a silver disc shaped craft fly by in the morning on Dec 15th at the sun was rising.,1,Disk,,Unexplained,Possible
6/16/2006,08:00:00,30 seconds,Pickering (Canada),ON,Canada,43.8384117,-79.0867579,1,"Large Saucer shaped object, very bright, completely stationary (eerie), seems to have disappeared quickly.",1,Disk,,,
6/3/2004,07:50:00,10 seconds,Whitby (Canada),ON,Canada,43.8975446,-78.9429329,1,"Saw the craft flying horizontally, it then climbed and disapeared.",1,Disk,,,
9/23/2000,06:45:00,10 Minutes,Simcoe (Canada),ON,Canada,42.8372632,-80.3040424,1,Circular beam of light/Blueish pulsating lights to each side/Large domed craft,1,Disk,,,
12/9/2003,06:40:00,3min,Milton (Canada),ON,Canada,43.5182991,-79.8774042,1,I was driving to work in the early hours of the morning. The street I drive on Bronte st. has very little lights in areas of it. There,1,Disk,Date is approximate.  PD,,
1/25/1997,06:00:00,1/2 hour,Mount Hope/Binbrook (Canada),ON,Canada,43.1208326,-79.8044957,1,"A large disk or saucer type object, approximately 200 feet in length, hovering above the tree line.",1,Disk,,,
7/26/2004,05:25:00,20 mins,Mississauga (Canada),ON,Canada,43.5890452,-79.6441198,1,I saw coloured lights in the sky outside through my window when I woke up at 5:30am,1,Disk,,,
11/7/1972,05:20:00,60 seconds,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,"I have lived with this event my whole life and to this day even as a retired Military Air Traffic Controller, I remember the event like",1,Disk,,,
9/22/2006,04:30:00,5 seconds,Winfield (Canada),BC,Canada,50.0220455,-119.4052665,1,Big bright object over winfield had spinning lights sat in one spot for 5 seconds  then  took off faster then anything i have ever seen,1,Disk,,,
5/30/2020,04:00:00,20 seconds,Owen Sound (Canada),ON,Canada,44.5690305,-80.9405602,1,"With the lockdown on, I was outside just looking at the little white clouds and pretty blue sky, it came from behind a white cloud goi",1,Disk,,,
3/23/2019,04:00:00,2 minutes,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,It really scared me but nothing really happened after that.  ((anonymous report)),1,Disk,Witness elects to remain totally anonymous; provides no contact information.  PD,,
2/2/2009,04:00:00,~6 H,Abbotsford (Canada),BC,Canada,49.0504377,-122.3044697,1,abducted by circular ufo while camping,1,Disk,,,
12/25/1980,04:00:00,approx. 2 minutes,Echo Bay,ON,Canada,46.4849924,-84.0700558,1,Ground-level saucer observed outside the bedroom window.,1,Disk,,Unexplained,Possible
3/5/2024,03:17:00,5 minutes,Victoria,BC,Canada,48.4413009,-123.3443112,1,Silver Craft Object With Red and Green Light’s over Victoria (Hillside and Oaklands Neighborhood),1,Disk,,Unexplained,Possible
6/7/2022,03:16:00,30 min or more,Douglas,ON,Canada,45.508593,-76.938432,1,It had a blinking light as bright as lightening,1,Disk,,,
8/26/2016,03:00:00,2 minutes,Waterton (Canada),AB,Canada,49.0509828,-113.9085675,1,Bluish green object moving up and down over a lake.,1,Disk,,,
1/7/2004,03:00:00,30-35 seconds,Hamilton (Canada),ON,Canada,43.2557206,-79.8711024,1,blue and white lights on the aircraft then it shot into the night sky !,1,Disk,Report is from an elementary school student.  PD,,
10/31/2003,03:00:00,10-15 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,Updated  from 10/31/2003 Van BC Ca.  with a much clearer discription.,1,Disk,,,
8/1/2013,23:59:00,20 minutes,Cambridge Narrows (Canada),NB,Canada,45.8300681,-65.9562862,1,"A very large object, looking like a 50s Sci Fi Saucer shape with very sharp, distinct shape, but looking like a fire over Military Base",1,Disk,Witness indicates that the date of the sighting is approximate.  PD,,
5/26/2022,23:45:00,half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,Object captured on infrared camera facing upward moving downward to left on screen in direction pointed,1,Disk,,,
6/16/2001,23:45:00,approx: 2 minutes ?,Plantagent (Canada),ON,Canada,45.5351251,-74.9988235,1,"HBCCUFO CANADIAN REPORT:  60 feet in diameter craft,  and real black looking, hovering over a tree.",1,Disk,,,
7/13/2022,23:40:00,2 seconds,Regina,SK,Canada,50.4452112,-104.6188944,1,While watching a large thunderstorm an oval disk shaped craft was illuminated against the clouds it floated up and right and disapeared,1,Disk,,,
7/27/2006,23:40:00,1 minute?,West Vancouver (Canada),BC,Canada,49.3286251,-123.1601981,1,"A flying disk with very bright lights in Vancouver, B.C. Canada",1,Disk,,,
10/15/2005,23:40:00,2 minutes,Thunder Bay (Canada),ON,Canada,48.3808951,-89.2476823,1,"Cloudly except for a circle around the near full moon, which was illuminated in blues and greens, then a saucer appeared",1,Disk,"Witness elects to remain totally anonymous, and provides no contact information.  Hence, we are not able to communicate with the party, in order to request that the photographs be sent to NUFORC for inspection.  Report may be a hoax, we suspect.  PD",,
5/22/2009,23:30:00,4 min,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,1,"At about 11:30 pm , I was sitting in my chair on the deck outside relaxing and watching the sky .   When all of a sudden to the right o",1,Disk,,,
8/7/2001,23:30:00,30mins,Kelowna (Canada),BC,Canada,49.8863235,-119.4965917,1,I OBSERVED A  HOVERING DISK SHAPED OBJECT WITH A RED AND WHITE BALL OF LIGHT IN THE CENTER .,1,Disk,,,
4/29/2017,23:00:00,<5 seconds,Athabasca (Canada),AB,Canada,54.7212655,-113.2858262,1,"Saucer shape with 4 windows, not clear about the color",1,Disk,,,
4/15/2014,23:00:00,1 minute,Annapolis Royal,NS,Canada,44.7439614,-65.5196358,1,((HOAX??))  Glowing blue disc with open engine bay and alien encounter.,1,Disk,"We are unable to certify that the report is an accurate account of a real incident.  We attempted to reach the source of the report via telephone, and were left with the impression that the report may be a hoax.  PD",,
6/18/2011,23:00:00,10 Minutes +,Meaford (Canada),ON,Canada,44.6059438,-80.5936871,1,star emulating craft with multicolored rapid flashing lights - swift movement.,1,Disk,,,
2/4/1996,23:00:00,10 minutes,Manitoba (rural) (Canada),MB,Canada,53.7608608,-98.8138763,1,"While driving on the highway one night, I drove right underneath a saucer shaped UFO hovering about 75 feet above the road.",1,Disk,,,
7/15/2011,22:58:00,30 seconds,West Kelowna (Canada),BC,Canada,49.863612,-119.5644584,1,I saw a bright UFO fly past the clouds twice.  ((NUFORC Note:  Student report.  PD)),1,Disk,Student report.  PD,,
3/20/2012,22:50:00,7 minutes,Bradford (Canada),ON,Canada,44.1109858,-79.5794265,1,((HOAX??))  Flying Saucer an hour north of TORONTO CANADA,1,Disk,,,
8/21/2014,22:30:00,2-3 minutes,Hamilton (Canada),ON,Canada,43.2557206,-79.8711024,1,"Glowing, misty orange-red disc shaped object flys by 1 1/2 km distance from me.",1,Disk,,,
2/27/2004,22:30:00,5 to 10 minutes,Decker Lake (Canada),BC,Canada,54.293395,-125.833358,1,HBCCUFO CANADIAN REPORT:  Disk shaped craft with blue lights.,1,Disk,We express our gratitude to Brian Vike for submitting this report.  PD,,
9/27/2003,22:25:00,15 seconds,Terrace (Canada),BC,Canada,54.5181925,-128.603154,1,HBCCUFO CANADIAN REPORT:  A saucer shape and the outline was in light red.,1,Disk,,,
8/22/2016,22:06:00,4 seconds,Montreal West (Canada),QC,Canada,45.4547249,-73.6502365,1,Disk-shaped object with 3 pairs of lights appears in photo taken of planets in the night sky.,1,Disk,,,
4/30/2020,22:00:00,<5 minutes,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,1,"At approximately 10:00pm, I spotted a large white light in the sky, it was very bright. I went outside to inspect it further and the li",1,Disk,,,
